FieldName,DataType
DGUELVON1,DATS
ED_LAST_DATE,DATS
J_3RFCLROP23,DATS
LTRMN,DATS
C_CHG_DATE,DATS
TSTARTDATE,DATS
DD_DATE,DATS
REGENERATE_TO,DATS
FPNSBG,DATS
DUMPDATE,DATS
FORDERDT,DATS
DANPLETZ_I1,DATS
WN_DATE_FROM_9,DATS
PROGDATE,DATS
REALTO,DATS
DEFFECTFROM,DATS
CHKTSTAMP,DATS
CHANGE_DATUM,DATS
INTEREST_VALID_FROM_DATE,DATS
ASSORT_DATE,DATS
FINAL_DATE,DATS
ASFIN,DATS
CRDATA,DATS
FREE_DATE5,DATS
REF_INTRATE_ADJ_TERM,DATS
B_DCRDAT,DATS
TRANSFER_DATE,DATS
PPEND,DATS
FUNCTION_STARTHR,DATS
TIMEINT_BEGIN,DATS
ERDAT_RE,DATS
DATE_ENDE,DATS
VWBIS,DATS
GRSETTFROM,DATS
AGD_DATE,DATS
DATE_MONTH,DATS
ORGSTRS,DATS
A_HEABD,DATS
VEND,DATS
WADAT_IST_LF,DATS
FILTER_VON,DATS
PSTNGDATE_ITEM,DATS
ERRDATE,DATS
REPORT_TO,DATS
TKTERDAT,DATS
DATE_LEFT,DATS
PROJECT_EFF_DATE_FROM,DATS
LAST_ACT_RES_DATE,DATS
FPYDT,DATS
TIMESTMPDT,DATS
GUELTIGVON_SH,DATS
SCHEDULED_START_DATE,DATS
STAT_DATUM,DATS
DATUM,DATS
CANCEL_RUN_DATE,DATS
N3BG_ANL2,DATS
CVENDDA,DATS
CURRENT_SP_VALID_FROM,DATS
ERDAT_P,DATS
RESTO_DATETO,DATS
CHECK_TOBDY,DATS
DASPBIS,DATS
DATELN,DATS
VAL_DATE_END,DATS
IN_CHKDT,DATS
ORUDT,DATS
ISPERSDAT,DATS
UNFTAG,DATS
WT_SC_REP_TO,DATS
REQUESTED_ON_DATE,DATS
AGRDATEEL1,DATS
SIMPER_TO,DATS
STDATTMN,DATS
DUTBK,DATS
T5_LIC2_VALFROM,DATS
SSEDZ,DATS
FUWDCR,DATS
LIFAB,DATS
ZRBGSO,DATS
CRECV,DATS
RELEASEDON_DATE,DATS
FECHNAC,DATS
PREND07,DATS
PRODUCTION_FINISH_DATE,DATS
DT_SIG,DATS
ABIS0,DATS
ETEDT,DATS
COLLATERAL_VALIDITY,DATS
PERIODE_START,DATS
HD_DATUB,DATS
DSTKU,DATS
EARLIEST_EVENT_EXPECTED_DATE,DATS
DARWGEN,DATS
WLINL,DATS
SUM_DATE,DATS
DOCUMENT_DATE,DATS
NKS_ABWDA,DATS
DTSELPROC,DATS
SDATECRT,DATS
DSTCHTAG,DATS
AP11,DATS
O_WEBUD,DATS
SPE_EXT_EXP_DATE_B,DATS
TPENFR,DATS
ADDRESSVALIDITYENDDATE,DATS
CURDATE,DATS
T2_LIC2_VALFROM,DATS
OLD_DGUEL_AB,DATS
DLE08,DATS
ANFAE,DATS
DATUM03,DATS
EXEC_END_DATE,DATS
FAKVON,DATS
ANFDA,DATS
FAI_TODAT,DATS
EVENT_END_DATE,DATS
TRAIN2_ENDDA,DATS
INDEXING_DATE,DATS
L_CRDAT,DATS
SEDAB,DATS
FYFROM_DATE,DATS
DBBDT,DATS
VALIDITYBEGIN,DATS
CONDISVALIDTO,DATS
PLDATBI,DATS
OBADT,DATS
BUDAT_RVTRGER,DATS
NACDA,DATS
AVERAGE_PRICE_DETERM_DATE,DATS
BUDATK,DATS
JIWKD,DATS
EXP_DELV_DATE,DATS
FRN_TAX_APP,DATS
OBJ_PART_FROM,DATS
PREENDDA,DATS
HRYDATE_SRC,DATS
EBEDA,DATS
ISSUE_START,DATS
MVDATE,DATS
DEDEC_AL,DATS
OLP_START,DATS
RNEND1ST,DATS
PIEFF,DATS
DATE5,DATS
PROVIDED,DATS
QENDDA,DATS
ANV30,DATS
ABS_ENDDA_03,DATS
VKBIB,DATS
DV_END_DATE,DATS
VBEGINN,DATS
ZIDAT2,DATS
POSMEASVALIDFROM,DATS
MSTDVNEW,DATS
PLAN_ENDDA,DATS
DEFAELL,DATS
BDTER_FROM,DATS
INSPEC_DOC_DATE,DATS
SRSEPFROM,DATS
ENDDA_66_67_5,DATS
FIRST_DUE_DATE,DATS
WBENDDA,DATS
DNG_DATE_E,DATS
EE_DOB,DATS
PARTICIPATION_END,DATS
PLAUF,DATS
TRNDT,DATS
FVDT2,DATS
UREND,DATS
WORK_CLOSED_ON,DATS
LFDATE,DATS
LOWER_BOUNDARY_DATETERMSRQDATE,DATS
URBEG,DATS
CURVALDATE,DATS
DEATH,DATS
LAST_DATE_OLAP_SEARCH_MODE,DATS
WERESTAG,DATS
SELDAT_BIS,DATS
DSAIENT,DATS
DANLEG,DATS
BP_VALID_FROM,DATS
DREFC,DATS
UDATB,DATS
INT_NEXT_FIX,DATS
HINZEND1,DATS
USER_CREATE_DATE,DATS
ROIFUTDT2,DATS
N09_INV_END_DAT,DATS
DBEAR_AD,DATS
DATUB,DATS
NXT_PENDD,DATS
DE_EX_DATE12,DATS
PROJ_EFF_DATE_FROM,DATS
DEGDATE,DATS
REPDT09,DATS
G_RCD_DAT,DATS
DT_FIN_SERV,DATS
R_LDA_021,DATS
SETTLDAT,DATS
FILLDATE,DATS
NXARDT,DATS
APERDAT,DATS
UPPER_BOUNDARY_VALIDITY_DATE,DATS
MVKE_ISMRETURNEND,DATS
INED5,DATS
SUSP_TO,DATS
S03_ENDDA,DATS
INSTDATE3,DATS
DATE_CREATE,DATS
ENDDA_10,DATS
JPROVKDAT,DATS
DATUD,DATS
IDAT,DATS
EINIST_KZ_MAINTD,DATS
P_CR_DATE,DATS
PVCREADAT,DATS
VALID_TO_DATE,DATS
DAT_BIS,DATS
WPENDDA,DATS
LAST_CHNGE,DATS
LIST_START,DATS
V0502,DATS
DAUSZG,DATS
PLANSTARTDATE,DATS
N06_INV_ORD_DATE,DATS
CHAN_DATE,DATS
ERSTELDATLOT,DATS
OC_VALIDITY_DT,DATS
DRNWACCOWN_03,DATS
GPVALIDFROM,DATS
TERM_ENDDA,DATS
DGULTAB_03OB1,DATS
ECN_VALID_FROM,DATS
RI_PSTG_PER_END,DATS
LOWER_BOUNDARY_DUE_DATE,DATS
LAST_FORECAST_SCH_START,DATS
AL66,DATS
BUDAT_OLD,DATS
DEBERI,DATS
ACT_TO,DATS
POD_CONF_DAT,DATS
UTD40,DATS
ASSET_DAT,DATS
DOPEN,DATS
ABSCHL_DATUM,DATS
KADAT,DATS
F_FS_DATE_FROM,DATS
A_DACKP,DATS
DATE_FIX,DATS
SBRNOTIFDATE,DATS
AS4DATE_NEW_EXP,DATS
TP_DATE_LOW,DATS
ZUO_GUELTIGBIS,DATS
KDB,DATS
ERSTVERBLG,DATS
CRDAT_STRU,DATS
YEAREND,DATS
SERVICE_PERIOD_START,DATS
CUR_DAY,DATS
RCP_CREADAT_TO,DATS
GUELTIGABCD,DATS
MSD_BIS,DATS
TARGET_DATE_TO,DATS
TODAY_2,DATS
CHDATRPA,DATS
READDATE,DATS
RVALIDTO,DATS
KONTBEG,DATS
ACT_TO_DAT,DATS
DATE_CRE,DATS
REF_DATE_POST,DATS
LFNKD,DATS
ENDRG,DATS
/BIC/ZMPPCH05,DATS
N3BG_W22,DATS
LBEXPLDATE,DATS
TRAN_DATE,DATS
PDAT1,DATS
DEVGRPBIS,DATS
SBG13,DATS
LTRMP_I,DATS
P0003_PKGAB,DATS
JUDRESDT,DATS
REQ_RET_DATE,DATS
OIU_RTC_DT,DATS
FAV_DATE,DATS
DLE13,DATS
D_START_READ,DATS
STVAC,DATS
KK_ENDDA,DATS
DBEGDAT,DATS
J_DFAB,DATS
PNBDA,DATS
INPUT_DATE,DATS
EXP_INIT_DATE,DATS
END56,DATS
N6ELMVDT,DATS
ZVIREND_DATE,DATS
DATE_EVEN,DATS
RECNDAT,DATS
DVALIDFROM,DATS
MODIFICATION_DATE,DATS
SLDATETO,DATS
LATEST_START_PROC_DATE,DATS
VALIDFROM02,DATS
REMOV_DATE,DATS
ESDPDAT,DATS
PATENTDATE,DATS
SLR_STARTDATE,DATS
CH_DATE_LOW,DATS
DUNNING_NOTICE_EXECUTION_DATE,DATS
BEGINDATE3,DATS
ADD_DATE07,DATS
ALEND,DATS
DSALM,DATS
CREATED_DATS,DATS
REVENUE_DATE,DATS
BATCH_STARTDATE,DATS
DELIVERY_CALENDAR_DATE,DATS
ACCORDINGTODATE,DATS
PRSDTV,DATS
ENDDATE13,DATS
ORIG_FORECAST_FINISH,DATS
DGUELB04,DATS
EARL_SCHED_START_DATE_EXEC,DATS
VIEWAB,DATS
EXCHANGE_TO,DATS
MPER,DATS
REODA,DATS
OCEND03,DATS
SP_DOB,DATS
HOARECH,DATS
WIDAT,DATS
P_FSTDT,DATS
PIWDT,DATS
AL69,DATS
N8C_DEL_DATE_ACT,DATS
WEGDT,DATS
CALCDATEFROM,DATS
FBEG2,DATS
REJECTION,DATS
BEGP1,DATS
SESENDDATE_PR,DATS
CHDAT_CONT,DATS
STEP_COMPLETION_DATE,DATS
KBGDA,DATS
CF_DBEAR,DATS
FKSPBEG,DATS
LATEST_START_EXEC_DATE,DATS
FOUND_DAT,DATS
CHECK_FROM,DATS
F_OUDE1,DATS
CREADATACT,DATS
SECOND_SIGNATURE_DATE,DATS
S_DFAELL,DATS
PROBLEMSINCE,DATS
CONSTRAINT_FINISH_DATE_FC,DATS
ENDDATR,DATS
FIRST_SUBM_DATE,DATS
INTEREST_START_DATE,DATS
CBDATE,DATS
DELDT,DATS
O_TO_DAT,DATS
CREATION,DATS
BPOBJRELARCDATE,DATS
QBEGIN,DATS
BISABSL,DATS
DT_SAIDA,DATS
JBGDT,DATS
CONF_ON,DATS
LAWY_STARTDATE,DATS
ORI_EDAT,DATS
D2X_DAT05,DATS
UTD47,DATS
FIRSTRUN,DATS
WOC0B,DATS
EFF_FROM_DT2,DATS
OLD_DATAB,DATS
PJSTDATE,DATS
N6EKIENDT,DATS
DATBIS,DATS
REFDOCDATE,DATS
DATESET,DATS
LSTMOD_DATE,DATS
PEUNV,DATS
BVO30,DATS
FIRST_DAY,DATS
STORNODATE,DATS
AVGDATE,DATS
POST_CREATION_DATE,DATS
PROD_DAT,DATS
POSDATE,DATS
ICF_CDATE,DATS
DATBI_WLKN,DATS
BASEDATE,DATS
VALIDTOBP,DATS
LOGGED_DATE,DATS
JOBPLANDAT,DATS
ROCFPOSTINGFROM,DATS
EVDT1,DATS
MIN_ROY_DT,DATS
FORC_HIGH,DATS
DGUELTIG_03,DATS
MYLIST_LAST_REFRESH,DATS
SYDAT,DATS
END_MAIN,DATS
UBDAT,DATS
DELDATUM,DATS
DGVON,DATS
ERBTERM_V,DATS
SBTER_I,DATS
RMPSP_CUTOFF_DAT,DATS
CBUDGDAT,DATS
LAST_ACTUAL_TEN_START,DATS
INTERVALFROM,DATS
PRPDT,DATS
LIZAB,DATS
FZP_ENDDA,DATS
DATEFROM_Q,DATS
BUYDA,DATS
CONTR_FRM,DATS
1044_ENDDA,DATS
BEGDA_GEN,DATS
ENDCO,DATS
M_DATEOFSERVICE,DATS
MXDAT,DATS
BUDAT_FR,DATS
PHRUPDAT,DATS
DFIRSTDUE,DATS
DGLTP_AP,DATS
CHDEB,DATS
O_BEGDA,DATS
SYNCED_ON,DATS
ALDATE_DEL,DATS
EQCONFERDATE,DATS
URLV0,DATS
REF_DATPO,DATS
DATE_SET,DATS
PREND08,DATS
INTERRUPT_NO_CHANGE_UNTIL,DATS
U_DDISPO,DATS
DSAB_AVBFABSCHL,DATS
PROC_DATE_FROM,DATS
DATUV_SEL,DATS
END05,DATS
ORGSTRI,DATS
DVALIDTO,DATS
DFAELL_PR,DATS
N3A_F01A09,DATS
DATEOFCRE,DATS
AENDDA,DATS
PLUSREALDATE,DATS
ME_VALID_TO,DATS
RETJOBDAT,DATS
START_OF_EXCLUDE_PERIOD,DATS
P0003_BDERR,DATS
TECH_BEGIN_DATE,DATS
KR_WT_PYDT2,DATS
FAELL,DATS
NEXT_SCHEDULE_DATE,DATS
CS_ENDDA,DATS
D_ARC_R,DATS
STATE_DATE,DATS
PEDD3,DATS
ACMP_S_DATE,DATS
FRTAG15,DATS
CP1_DT_ST_MTG,DATS
AUTREDATE,DATS
WSECKDATUM1,DATS
ATDTB_04,DATS
GHO_PLABAND_DATE,DATS
D_VALIDFROM,DATS
POSTD,DATS
GWLEN_O_TP,DATS
PUBLDAT,DATS
DVALID_UNTIL,DATS
CANCELENDDATE,DATS
I0005DATUM,DATS
PROVDATVSYST,DATS
START,DATS
MPFROM,DATS
EXCSUBDAT,DATS
CONDVALIDFROM03,DATS
SELDATUM,DATS
N3BG_ENT2,DATS
VALIDTO_OLD,DATS
FECHAEMISION,DATS
CONDVALIDFROM_CN02,DATS
ABVON,DATS
BEGDA_545_546,DATS
PERMOCCTO,DATS
PLAN_START_DATE,DATS
WYQ32S,DATS
EFF_FROM_DATE,DATS
ANRALT,DATS
LAST_REPLICATION_DATE,DATS
DGBMIT,DATS
FIRSTINSTDATE,DATS
SCHEDULED_FINISH_DATE,DATS
USR05,DATS
TERM_START,DATS
ENDD03,DATS
BUDAT_TRN,DATS
DLANP,DATS
BEGIR,DATS
MHDLG,DATS
DDT07,DATS
FMBUDAT,DATS
BELDT,DATS
TERMBIS,DATS
DATE_VALUE_FROM,DATS
OALOGDATE,DATS
DEADLSUBRIGHT_DT,DATS
DBUERG,DATS
PA_BERDAT,DATS
CORDERDATE,DATS
RSV_DATE,DATS
FLD_VLDEF_D,DATS
ORGDUE,DATS
VIEWDATE,DATS
ALLGSDAT,DATS
ORD_FSH_DT_OR,DATS
TDDAT_BIS,DATS
EARLIEST_START_DATE,DATS
CANCELLED_DT,DATS
AUAB,DATS
BINDDAT1,DATS
BOUDF3,DATS
FCST_START,DATS
DATE_4,DATS
DPKONDSAV,DATS
AEDTM_INST,DATS
DVKAB_DC,DATS
ACTIVE_TIME_END,DATS
CTR_END_DT,DATS
CVDAT,DATS
PSBEGDA,DATS
RAITEMSELOIFROM,DATS
ERDAT1,DATS
OBJDAT,DATS
KADKYPS,DATS
MEASVALIDTO03,DATS
FS_A_DATE,DATS
CERTIFICATIO001,DATS
REFERENCEDATEFVD_H,DATS
ACTUAL_PUBLICATION_DATE,DATS
DOCDTF,DATS
OLDBD,DATS
ACTIV_TIME_START,DATS
DELDAT,DATS
D_RATE_DATE,DATS
TODATE5,DATS
BEGDAIVIDX,DATS
PSTDAT_PY,DATS
FRTAG03,DATS
PRDST,DATS
ADMIN_DATE,DATS
DBISFL,DATS
FORDVEDT,DATS
ND7N_BOOK_DATE,DATS
BEGDA_ELM,DATS
MKVERSDAT,DATS
DSTOCK,DATS
NXPDT,DATS
ORGFABDT,DATS
DRESAB,DATS
FOLLUP_ENDDA,DATS
AFABG10,DATS
NTRECDATE_2,DATS
TIMEMARK_DATE,DATS
STAMP,DATS
DGMDDAT,DATS
SFDATETO,DATS
KONA_DATAB,DATS
ABSENCE_FROM_B04,DATS
FULL_DISBUR_DATE,DATS
IMMEDIATE_PROCEDURES_CSTG_DATE,DATS
EMPLBEG,DATS
HAP_BEGDA,DATS
TRDATE,DATS
DATE_DUE,DATS
FIRSTUSEDATE,DATS
DOCB_CREATEDAT,DATS
NODE_DATE,DATS
FECRE,DATS
GUELT,DATS
D2X_VALUT,DATS
SURCHRGFROM,DATS
CASH_FLOW_END_DATE,DATS
BUEPV,DATS
REQDLVDATE,DATS
ISHM_DIADT,DATS
DATA_KEY,DATS
DATE_WF,DATS
CFPOSTINGFROM,DATS
SELDT,DATS
SALE_DATE,DATS
PLNDSTRTDATE,DATS
SHIFT_STDT,DATS
BEGDA25,DATS
MDOUTDATE,DATS
APDAT,DATS
EX_FI_REVERSAL_DATE,DATS
DDAT2,DATS
TESTFR,DATS
LOR_ADAT,DATS
ABSENCE_FROM_04,DATS
IPRSWENDDAT,DATS
SEL_BISDAT,DATS
POSTING_DATE_FI,DATS
BUDAT_LAST,DATS
DFDATETO,DATS
GBDATTMN,DATS
VKBISNEW,DATS
ORIG_AB,DATS
ATTR_145,DATS
RMDDA,DATS
DZFESTSAV,DATS
DELIV_DATE_ALL,DATS
DOFSTAR,DATS
DGUELTAB,DATS
BEGDA_RU,DATS
PERI2,DATS
DOCDATEHD,DATS
UAAB0,DATS
MEBBED,DATS
CPUDTCF,DATS
FORECAST_LAT_START,DATS
SPTAG_FROM,DATS
BBZDAT,DATS
VALIDFROM_OBJ_OLD,DATS
DISPLAYDATE,DATS
DATE_OF_PREVIOUS_QUOTATION,DATS
OBEGDA_YRMIN2,DATS
SUBSEQUENT_RENTAL_DATE,DATS
AS4DATE_EX,DATS
KUDLL,DATS
D_EMI,DATS
DATESAV,DATS
AUSEND,DATS
STSER,DATS
REFDTH,DATS
DFAELLIG,DATS
ZEITP,DATS
T4_LIC1_VALFROM,DATS
FIN_FROMDAT,DATS
PECLOSEDATE,DATS
FLDATES1,DATS
BIREPRTO,DATS
F17_SHIPPING_DURATION,DATS
END09,DATS
FPENDDA,DATS
EQD_VON,DATS
TFADT,DATS
MSGDATE,DATS
OBDFD,DATS
AREND,DATS
EVALUATION_DATE,DATS
WEITERDAT,DATS
DATE_CHAL,DATS
FIRSTREG,DATS
OOSDATE,DATS
PDDSP,DATS
ALBUYDATE,DATS
CLBIS,DATS
KONEND4,DATS
BUDAT_PF,DATS
COUDE1,DATS
FEC_FIN4,DATS
UPPER_DATE,DATS
DOCFLOW_FROM,DATS
J_1AIDATEP_P,DATS
FPPSDATE,DATS
VALIDITY_BASE,DATS
FIRSTBEGDATE,DATS
LED_NEW,DATS
TERM_FROM,DATS
NEXTINCREASE,DATS
REPDT02,DATS
AC_EX_DATE6,DATS
I_DATE_A,DATS
GPDATALV,DATS
MERAS,DATS
CSDEB,DATS
DT_DATE,DATS
PRICE_CHANGE_DATE,DATS
ENNDA,DATS
GBDAUFLASS,DATS
REGISTER_DATE,DATS
COMPDATS,DATS
DATERISK,DATS
CHNGDATACT,DATS
DHCONT_D,DATS
RUECKMEDAT,DATS
CSDTE,DATS
SETTL_PFROM,DATS
DATUM_SER,DATS
YB_DATE,DATS
1048_ENDDA,DATS
DLAST_STATEMENT,DATS
PRICE_DETERMINATION_DATE,DATS
BARRIER_ONE_REBATE_DUE_DATE,DATS
SD_INCR,DATS
FIRSTDATOFWEEK,DATS
FINAL_ANIVDATE,DATS
WLDATE,DATS
DELV_DATE_FROM,DATS
LOCKDATE,DATS
CERTIF_ENDDT,DATS
EMPSC,DATS
ASG_DATE,DATS
ZLDAT,DATS
ZGSTRP,DATS
LAST_SCHED_TEAR_START_DATE,DATS
ADV_DATE_OF_PAYMENT,DATS
DATUM_AE,DATS
ENDDAASG,DATS
ATTR_125,DATS
FRECDAY,DATS
DORDERV,DATS
OENDDA_YRMIN0,DATS
PLAN_TO,DATS
DATUVCOM,DATS
ZZBUDAT,DATS
UTD38,DATS
ADJMREVERSALDATE,DATS
SRCHD,DATS
BEGDA_3297,DATS
OCSDATE,DATS
ONLINE_TIME_D,DATS
ITBDT,DATS
LSTARTD,DATS
LP_VALIDFM,DATS
LAST_CONTACT_DATE,DATS
DNG_DATE_EO,DATS
CAE_DUE_DATE,DATS
PLANDATE,DATS
ENDV4,DATS
WARRANTY_START,DATS
ISAVD,DATS
DAT27,DATS
PRCTRVALIDFROM,DATS
ALTDT_EO,DATS
DATE001,DATS
MAT_OPTION_DATE,DATS
NEXT_DATE_CREDIT_MAN_HIGH,DATS
EE_ARRDATE,DATS
EARLIEST_MSG_DTE,DATS
VALUE_VALID_FROM,DATS
OC_PAYMENT_DATE,DATS
MAHD_DATE_TO_PERIODS,DATS
PENDE,DATS
EXBI,DATS
P_BVLZ,DATS
H17B_PO_DATE,DATS
MDATUM,DATS
N13_FEOCDATE,DATS
MSRBGNDATE,DATS
WSTI_COUNTDATE,DATS
RESCIND,DATS
PROT_BEGDA,DATS
F044_GENDA,DATS
AAPPDT,DATS
AGTDF,DATS
STGDT,DATS
INS_START_DATE,DATS
DATE_DISP,DATS
DANDPFL_PI,DATS
HSDA3,DATS
STATMT_DATE,DATS
KNW_DATE_H,DATS
WSPEXPDA,DATS
G3DEINTRAG,DATS
CODEC,DATS
INV_ADR_DAT,DATS
SBWAP_ACTIVE,DATS
ZPLD2,DATS
ORERDAT,DATS
LFDAT_BST,DATS
PER_EDATEES,DATS
ABSV,DATS
LETZ_AUFT,DATS
BEGDATUM,DATS
PRBEG13,DATS
BDEOY,DATS
OFFER_ACCEPTED_ON,DATS
DREVOKED,DATS
LEAVING_DATE,DATS
YHTDATAB,DATS
QSZDT,DATS
CLS_GEN_DATE,DATS
AA_SETTLEDON,DATS
TREE_AB_DATE,DATS
DATEFROMPOSI,DATS
LEIND_3,DATS
INSTAXFROM,DATS
NTCALCLNDLRD,DATS
MEASUREMENT_VALID_TO,DATS
ACTUAL_TEN_START,DATS
VFSEDD,DATS
PCS_CR_DATE,DATS
DATUV_MW,DATS
BEGDARG,DATS
VMAX_DATS,DATS
ZINBG10,DATS
VOBEG,DATS
ENDDATE2,DATS
CONDVALIDTO_CN07,DATS
SINCEDATE,DATS
TP_DATE_HIGH,DATS
GWLDT_I,DATS
QT_DATUM,DATS
DEP_START_DATE,DATS
ADJMFROMMOD,DATS
VKDABOLD,DATS
AL51,DATS
GEN_START_DATE,DATS
FIRST_GRACE_COPY,DATS
DT_ST_MTG,DATS
GRA_ENDDA,DATS
AUSST_DAT,DATS
NTRECEIPTTO,DATS
DEST_LAEDA,DATS
DFDATEFR,DATS
OFFDT,DATS
MINORITY_OWNED_CERTIF_EXP_DATE,DATS
BDTEL,DATS
TRANS_PLAN_DATE,DATS
TYPDATE,DATS
FIRST_AB,DATS
CONDVALIDTO_CN04,DATS
UKADKYPS,DATS
INTEREST_VALUE_DATE,DATS
CHK_CREATED_ON,DATS
DATUV_OPR,DATS
PRODCLR_BIS,DATS
GWLDT_O,DATS
RELATIONTO,DATS
N04_REG_DATE,DATS
DATAB_MT,DATS
DATETOEXT,DATS
ETI01,DATS
DACO,DATS
DAT_OBSOLT,DATS
BWDAT,DATS
OCC_VALID_FROM,DATS
UCTDATE,DATS
DELFZ_VTBFHA,DATS
PAEND15,DATS
DATE_FROM_ACC,DATS
ADR_D_E,DATS
DATBI_3,DATS
DTINIZ,DATS
ERDATFROM,DATS
EXDF,DATS
PBUDA,DATS
SELV_LDAY_LOW,DATS
OPEN_BEGDA,DATS
DEREG_END,DATS
QUAEN,DATS
TARE_WDATE,DATS
ADD_DATE03,DATS
ENDDA_66_67_6,DATS
BDTER_MAX,DATS
INVOICE_DUNNING_DATE,DATS
FAEDN_FROM,DATS
MOVE_DATE_FROM,DATS
FAILED_DATE,DATS
EKZAB,DATS
BAFTD,DATS
BUDAT_IN,DATS
VALID_FROM_CL,DATS
APD11,DATS
OLCDT,DATS
START_E2,DATS
EXPL_DATE,DATS
STRUANZDAT,DATS
FREND1,DATS
DAT22,DATS
TDFDATE2,DATS
V0510,DATS
FIDFC,DATS
STAND_DA_S,DATS
ELM_KEY_QST_RH_ENDDA,DATS
CONTRACT_CON_DT,DATS
KONDDAT,DATS
BOUDE2,DATS
RO_PFROM,DATS
WN_TEMP_ENDDA,DATS
ANGDT_OL,DATS
END_DATREQ,DATS
CREATION_DATE,DATS
PRINTDATE,DATS
UPLD3,DATS
J_1ALOCKPP,DATS
CONTR_START,DATS
EFF_TO_DT,DATS
PAYDATE_MAIN,DATS
VALTA,DATS
DATUP,DATS
V_DATE,DATS
ML_AEDAT,DATS
UADATS,DATS
IMPHREFDAT,DATS
WN_DATE_FROM_5,DATS
HAP_ENDDA,DATS
MBDTER,DATS
INSTLN_NEW_MINDAT,DATS
ACTION_DAT,DATS
ACC_ENTER_DATE,DATS
TRL_DATE,DATS
DATUM_KH,DATS
DUNNING_DATE,DATS
DLV_DATE_LALL,DATS
BEXDT,DATS
GRETD,DATS
START_FISC_YR,DATS
DWAFB,DATS
LFZBEG_MIN,DATS
DGR01,DATS
PURODT,DATS
STBEG,DATS
C_PRX_EFF_TO_DT,DATS
INRE3,DATS
ENDDA_KEZ,DATS
DATE_VALUENEW,DATS
DFREIS,DATS
USER_FIELD_DATE1,DATS
MODIFDATE,DATS
B_HEABD,DATS
WEDFBBLDAT,DATS
DBERVON_R,DATS
VALIDITYDATE,DATS
EXER_DATE_EARLIEST,DATS
DRAWING_DATE,DATS
LC_DATE2,DATS
INTR_START_DATE,DATS
ODT06,DATS
ACTIVATEONACT,DATS
LOWER_BOUNDARY_SETTLEMENT_DATE,DATS
AGRDATEAPP,DATS
DATABZV,DATS
KUGBEG,DATS
CALCULATION_START_DATE,DATS
KSSKDATUV,DATS
N3DV2AFB04,DATS
WADAT_IST_FR,DATS
KUG_BEGDA,DATS
CARD_VALIDTO,DATS
PMBLDAT,DATS
BLINE_DATE_OLD,DATS
OPENING_DATE,DATS
VDT05,DATS
COLLATERAL_AGREEMENT_DATE,DATS
GSBTRP,DATS
DGLTS_AP,DATS
AWS_PAYDT,DATS
REQ_START_DATE,DATS
ABDAT,DATS
ONFECINI,DATS
LEEND,DATS
DATE_CREAT,DATS
PLTAG,DATS
AUSVN,DATS
PPMPT,DATS
NTMN_STDAT,DATS
ACTUALDAY,DATS
OIC_BEDAT,DATS
KODATBI,DATS
ABSENCE_TO_A01,DATS
END08,DATS
OBS_DATE,DATS
4T1_DACCEPT,DATS
END57,DATS
ACC01_LD,DATS
VALID_AT,DATS
LEARNEDDATE,DATS
SBG15,DATS
VALIDDTO,DATS
FPBEGEVP,DATS
CD_DATE,DATS
WORKSINCE,DATS
FI_VALUE_DATE,DATS
DEL_DATE,DATS
BILLM,DATS
STORDATEDEL,DATS
TRIPS_FROM,DATS
FROM,DATS
DTF23,DATS
ABRDATSE,DATS
START_DATE_MIN,DATS
BIRTH_DATE,DATS
PROPOR_BEGDA,DATS
PRDAT_PO,DATS
REQUIREMENTDATE,DATS
ORA_SYSDATE_D,DATS
TERMERST,DATS
DATE_LOW,DATS
DAVPOSTVON,DATS
BZDAT_ORIG,DATS
MVDELIVERY,DATS
DEXREFDATEFROM,DATS
NEWUTDTE,DATS
BEGDADC,DATS
ORGEND,DATS
KRBEG,DATS
SKTODAT,DATS
DUPDAT_VTBFHAZU,DATS
SHIPMENT_DATE,DATS
LEFTD,DATS
DAKTKU,DATS
FI_REV_DATE,DATS
CHIRD,DATS
CONDVALIDTO,DATS
DATE_LIMIT_TO,DATS
DATEFROM_UTC,DATS
PARENT_BEGDA,DATS
ENDDA_BZU,DATS
DATE_OF_REPAYMENT,DATS
OOPDT,DATS
NRESI_D,DATS
P_LAUFD,DATS
STADAT,DATS
FRLFD,DATS
MDACDP,DATS
DESSTDATE,DATS
LASTDROPDATE,DATS
AEDATEK,DATS
LDATE,DATS
NFABD_PO,DATS
HIGH,DATS
VODAT,DATS
PEWAE,DATS
TRIGGER_DATE,DATS
RESULT_DATE,DATS
ANSE4,DATS
GENERATED_FROM,DATS
RET_DAT,DATS
REP_SEL_END,DATS
EXCEPT_VALID_FR,DATS
SRCD_DATE,DATS
EDBEG,DATS
DTRANS_VOR,DATS
ELM_KEY_FPBEGEMA,DATS
RES_DAT_03,DATS
IFRDH,DATS
CC_VALID_T,DATS
EP_MNDATEPRN,DATS
TBEGD,DATS
RQ_DATE,DATS
DERBG,DATS
LAST_REORG,DATS
BN_BIRTH,DATS
OPINION_STATEMENT_DATE,DATS
EINDT_DFT,DATS
PEPLANDATE,DATS
P0003_PRTEV,DATS
LAST_PLANED_DATE,DATS
EN202,DATS
ORIGACCTOBJVALIDTO,DATS
HERITFIXTERMDATE,DATS
DISCL_DATE,DATS
VALIDITY_TO_DATE,DATS
BEGW2,DATS
FVDT3_BT,DATS
