FIELDNAME,LANGUAGE,TEXT
UM15S,D,Soll
UM15S,E,Debit
UM15U,D,Umsatz
UM15U,E,Sales
UM16H,D,Haben
UM16H,E,Credit
UM16S,D,Soll
UM16S,E,Debit
UM16U,D,Umsatz
UM16U,E,Sales
UMBAR,D,BewertArt Uml
UMBAR,E,Val. Type Tfr.
UMBEW,D,Unbewertete Merkmale
UMBEW,E,Chars without values
UMBSQ,D,Bestandsqual.
UMBSQ,E,Stock Category
UMCHA,D,Empf. Charge
UMCHA,E,Receiving Batch
UMFNG,E,Display Range
UMJAH,D,Umsatzjahr
UMJAH,E,Sales year
UMJAR,D,Umstellungsjahr
UMJAR,E,Changeover year
UMKRS,D,USt.-Kreis
UMKRS,E,Tax group
UMKZWI1,D,Umsatz Brutto
UMKZWI1,E,Gross Sales
UMKZWI2,D,Umsatz Netto1
UMKZWI2,E,Net inv.sales 1
UMKZWI3,D,Umsatz Netto2
UMKZWI3,E,Net inv.sales 2
UMKZWI4,D,Faktura Fracht
UMKZWI4,E,Inv.freight ch.
UMKZWI5,D,FakturaKondZW5
UMKZWI5,E,Bill. doc: PS 5
UMKZWI6,D,FakturaKondZW6
UMKZWI6,E,Bill. doc. PS 6
UMLGO,D,Empf. Lagerort
UMLGO,E,Receiving SLoc.
UMLMC,D,In Umlagerung
UMLMC,E,Stock in Trans.
UMLMC_DISP,D,In Umlagerung
UMLMC_DISP,E,Stock in Trans.
UMLME,D,Umlagerung
UMLME,E,Stock in tfr
UMLME_DISP,D,Umlagerung
UMLME_DISP,E,Stock in tfr
UMMAB,D,Empf.Material
UMMAB,E,Receiving Mat.
UMMAT,D,Empf.Material
UMMAT,E,Receiving Mat.
UMMENGE,D,Fakturamenge
UMMENGE,E,Billing qty
UMNETWR,D,Umsatz
UMNETWR,E,Sales
UMPER,D,Umstellperiode
UMPER,E,Changeover Prd
UMRD2,D,UmrechnDatum
UMRD2,E,Transltn dte
UMRD3,D,UmrechnDatum
UMRD3,E,Transltn dte
UMREF,D,Umrechnung
UMREF,E,Conversion
UMREN,D,Nenner
UMREN,E,Denominator
UMREN_1,D,Nenner
UMREN_1,E,Denominator
UMREV,D,UmrechFak
UMREV,E,ConversionFactr
UMREZ,D,entspricht
UMREZ,E,Equal To
UMREZ_1,D,Zähler
UMREZ_1,E,Numerator
UMRSL,D,Umrechn.gruppe
UMRSL,E,Conv. Group
UMRWRT,D,Umstellg.Restw.
UMRWRT,E,NBV for change
UMSA1,D,Jahresumsatz
UMSA1,E,Annual sales
UMSAE,D,Umsatzabgleich
UMSAE,E,BVC
UMSAT,D,Jahresumsatz
UMSAT,E,Annual sales
UMSAV,D,Saldovortrag
UMSAV,E,Bal.Carried Fwd
UMSCH,D,Krankheit
UMSCH,E,Illness
UMSKD,D,Krankh.beschr.
UMSKD,E,Desc. illness
UMSKS,D,Vorgangsklasse
UMSKS,E,Transact.type
UMSKZ,D,Sonderhauptb.Kz
UMSKZ,E,Special G/L ind
UMSOK,D,SondKennz.Uml
UMSOK,E,SpInd. Stck Tfr
UMVKN,D,Nenner
UMVKN,E,Denominat.
UMVKZ,D,Zaehler
UMVKZ,E,Numerator
UMWAVWR,D,Umsatz (VW)
UMWAVWR,E,Inv.sales: cost
UMWKZ,D,UmweltInvest.
UMWKZ,E,Envir. invest.
UMWRK,D,Empf. Werk
UMWRK,E,Receiving Plant
UMZIN,D,Nenner
UMZIN,E,Convers.factor
UMZIZ,D,Zähler
UMZIZ,E,Convers.factor
UMZST,D,Nicht Frei
UMZST,E,Restricted-Use
UMZUS,D,ZustSchl Uml
UMZUS,E,StKeyTferBatch
UM_PS_PSP_PNR,D,Um-PSP-Element
UM_PS_PSP_PNR,E,Trsfr WBS Elmnt
UNAME,D,Benutzer
UNAME,E,User
UNAME_1,D,Name d. Zählers
UNAME_1,E,Name of counter
UNDERLOAD,D,Min.Last (%)
UNDERLOAD,E,Minimum Load(%)
UNETO,D,Tol.Unterlief
UNETO,E,Underdely tol.
UNFAL,D,Abw.wg.Unfall
UNFAL,E,Abs.due to acc.
UNG_MENGE,E,Contract: Unplanned Released Quantity
UNG_WERT,E,Contract: Unplanned Released Value
UNIKY,D,Kennz.eindeutig
UNIKY,E,Indic. "unique"
UNIQ,D,S. unique
UNIQ,E,M. unique
UNITFLBEW,D,Einheit
UNITFLBEW,E,Unit
UNITS,E,Units of time/measuremenet for intervals
UNIT_NEW,D,Einheit
UNIT_NEW,E,Unit
UNIT_OLD,D,Einheit
UNIT_OLD,E,Unit
UNPLV,E,Portion Unplanned Value Without Reference to Contract
UNSEZ,D,Unser Zeichen
UNSEZ,E,Our Reference
UNTPER,E,Value Structure Type
UNTTO,D,Tol.Unterlief
UNTTO,E,Underdel. Tol.
UOMGR,D,MengenEH-Gruppe
UOMGR,E,UoM Group
UP,D,Uebergeordn.
UP,E,Superior
UPABF,D,Pl.Uhrz. Abf.
UPABF,E,Pl. Time Proc.
UPARV,D,Überg.Par.Rolle
UPARV,E,HighPartFunct.
UPDAT,D,BestätDatum
UPDAT,E,Confirm.date
UPDAT_1,D,BestätDatum
UPDAT_1,E,Confirm.date
UPDDATE,D,Änderungsdatum
UPDDATE,E,Changed on
UPDDT,D,Ltzt. Fortsch
UPDDT,E,Last update
UPDDT_1,D,Ltzt. Fortsch
UPDDT_1,E,Last update
UPDFLAG,D,Updated
UPDFLAG,E,Updated
UPDTIME,E,Time of last change
UPDUSER,D,Geändert von
UPDUSER,E,Changed By
UPD_TMSTMP,D,Zeitstempel
UPD_TMSTMP,E,Time Stamp
UPFLU,D,UpdateBelegfluß
UPFLU,E,Update doc.flow
UPINC,D,UntPosIntervall
UPINC,E,Subitem Interv.
UPLBG,D,Plan Ladebeg.Zt
UPLBG,E,PlanLoadStTime
UPLEN,D,Plan Ladeend.Zt
UPLEN,E,PlanLoadEndTime
UPMAT,D,PreisMat HPos.
UPMAT,E,MnItm PrRefMatl
UPREG,D,Pl.Uhrz. Reg.
UPREG,E,PlannedTimeChIn
UPROF,D,UmbewProfil
UPROF,E,Rev.profile
UPSKZ,D,UnterposKz.
UPSKZ,E,Sub-item ID
UPTBG,D,Plan Tr. Beg.Zt
UPTBG,E,PlanTransStTime
UPTEN,D,Plan Tr. End.Zt
UPTEN,E,PlanTransEndTim
UPTER,D,TerminUpd
UPTER,E,Dates Changed
UPTIM,D,BestätZeit
UPTIM,E,Confirm.time
UPTIM_1,D,BestätZeit
UPTIM_1,E,Confirm.time
UPTYP,D,UPositionstyp
UPTYP,E,Subitem Cat.
UPVOR,D,Unterpositionen
UPVOR,E,Sub-items
URART,D,Urlaubsart
URART,E,Leave type
URBEG,D,Beginndatum
URBEG,E,Start date
URCOD,D,Ursachencode
URCOD,E,Cause code
UREND,D,Endedatum
UREND,E,End date
URGRP,D,Codegruppe
URGRP,E,Code group
URJHR,D,Urspr.An.Jahr
URJHR,E,Org.Acq.year
URKAT,D,Katalogart
URKAT,E,Catalog type
URLID,D,Urlaubsvereinb.
URLID,E,Known/neg.leave
URLJJ,D,Urlaubsjahr
URLJJ,E,Leave year
URLKL,D,Grpg PersTeilb.
URLKL,E,PS grouping
URLPL,D,URL zum Plan
URLPL,E,URL for plan
URMAN,D,Man. Abtragung
URMAN,E,Man. deduction
URMENGE,D,Menge
URMENGE,E,Quantity
URMENGE_DISP,D,Menge
URMENGE_DISP,E,Quantity
URMGEIN,D,Mengeneinheit
URMGEIN,E,Unit of measure
URMO,D,Grpg PersTeilb.
URMO,E,PS Grouping
URNUM,D,Ursache
URNUM,E,Cause
URSCH,D,UrsprSchema
URSCH,E,Source struct.
URTXT,D,Urlaubsbez
URTXT,E,Leave name
URVER,D,Version
URVER,E,Version
URWRT,D,Urspr. Wert
URWRT,E,Original value
URZDT,D,Gültig bis
URZDT,E,Valid to
URZEI,D,UrZeile
URZEI,E,Orig. line itm
URZLA,D,Ursprungsland
URZLA,E,Ctry of Origin
URZNR,D,Zeugnis
URZNR,E,Certificate
URZTP,D,Zeugnistyp
URZTP,E,Certif. Cat.
URZUO,D,UrsprungsZuO
URZUO,E,Source assgnmnt
URZZT,D,Nummer
URZZT,E,Number
USE04,D,Bf Einh. 1 PSP
USE04,E,UF unit 1 WBS
USE05,D,Bf Einh. 2 PSP
USE05,E,UF unit 2 WBS
USE06,D,Bf Einh. 1 PSP
USE06,E,UF unit 1 WBS
USE07,D,Bf Einh. 2 PSP
USE07,E,UF unit 2 WBS
USEFR,D,Verwendet ab
USEFR,E,Used from
USEQU,D,QuotierVerw
USEQU,E,Quota arr.usage
USER0,D,Antragsteller
USER0,E,Applicant
USER1,D,Telefon
USER1,E,Telephone
USER2,D,Verantwortl.
USER2,E,Person resp.
USER3,D,Telefon
USER3,E,Telephone
USER4,D,Gesch. Kosten
USER4,E,Estimated costs
USER5,D,Antragsdatum
USER5,E,ApplicDate
USER6,D,Abteilung
USER6,E,Department
USER7,D,Arbeitsbeginn
USER7,E,Work Start
USER8,D,Arbeitsende
USER8,E,End of Work
USER9,D,ArbGenehmig.
USER9,E,Work permit
USERC,E,Name of Person Who Changed Object
USERC1,E,User 1 Field
USERC1AKT,E,User 1 Field Active
USERC2,E,User 2 Field
USERC2AKT,E,User 2 Field Active
USERD1,E,User Field for Date
USERD1AKT,E,User Field for Date Active
USERF1_NUM,E,User-Defined Field
USERF1_TXT,E,User-Defined Field
USERF2_NUM,E,User-Defined Field
USERF2_TXT,E,User-Defined Field
USERH,D,Angelegt von
USERH,E,Created by
USERI,E,User who created record
USERMOD,E,Scheduling determined by user
USERNAME,D,Benutzer
USERNAME,E,User
USERT1,E,User Field for Time
USERT1AKT,E,User Field for Time Active
USERV,D,Geändert von
USERV,E,Changed by
USETO,D,Verwendet bis
USETO,E,Used to
USJ01,D,Urlaubsjahr
USJ01,E,Leave year
USJ02,D,Urlaubsjahr
USJ02,E,Leave year
USJ03,D,Urlaubsjahr
USJ03,E,Leave year
USJ04,D,Urlaubsjahr
USJ04,E,Leave year
USJ05,D,Urlaubsjahr
USJ05,E,Leave year
USJ06,D,Urlaubsjahr
USJ06,E,Leave year
USNAD,D,Ausgebucht von
USNAD,E,Adj. posting by
USNAM,D,Benutzername
USNAM,E,User name
USNAM_1,D,Geändert von
USNAM_1,E,Changed by
USNAM_MKPF,E,User name
USNAZ,D,Gezählt von
USNAZ,E,Counted By
USO01,D,Objekt-ID
USO01,E,Object ID
USO02,D,Objekt-ID
USO02,E,Object ID
USO03,D,Objekt-ID
USO03,E,Object ID
USO04,D,Objekt-ID
USO04,E,Object ID
USO05,D,Objekt-ID
USO05,E,Object ID
USO06,D,Objekt-ID
USO06,E,Object ID
USOBJ,D,Objekt
USOBJ,E,Object
USONU,D,Sonderbest.Nr
USONU,E,Spec.Stock No.
USPOB,D,UrsprObjekt
USPOB,E,Source Object
USR00,D,Bfeld 1 PSP
USR00,E,Ufield 1 WBS
USR01,D,Bfeld 2 PSP
USR01,E,Ufield 2 WBS
USR02,D,Bfeld 3 PSP
USR02,E,Ufield 3 WBS
USR03,D,Bfeld 4 PSP
USR03,E,Ufield 4 WBS
USR04,D,Bf Menge 1 PSP
USR04,E,UF Qnty 1 WBS
USR04_DISP,D,Bf Menge 1 PSP
USR04_DISP,E,UF Qnty 1 WBS
USR05,D,Bf Menge 2 PSP
USR05,E,UF Qty 2 WBS
USR05_DISP,D,Bf Menge 2 PSP
USR05_DISP,E,UF Qty 2 WBS
USR06,D,Bf Wert 1 PSP
USR06,E,UF value 1 WBS
USR07,D,Bf Wert 2 PSP
USR07,E,UF value 2 WBS
USR08,D,Bf Datum 1 PSP
USR08,E,UF date 1 WBS
USR09,D,Bf Datum 2 PSP
USR09,E,UF date 2 WBS
USR10,D,Bf Kz. 1 PSP
USR10,E,UF INd. 1 WBS
USR11,D,Bf Kz. 2PSP
USR11,E,UF INd. 2 WBS
USR12,E,User field 13 for period and fiscal year
USR13,E,User field 14 for period and fiscal year
USRID,D,SAP-Name
USRID,E,SAP Name
USRID_LONG,D,lange ID/Nummer
USRID_LONG,E,Long ID/Number
USRKEY,D,Empfänger
USRKEY,E,Recipient
USRNAM,E,WFMC: Address number  12 characters
USRTY,D,Art
USRTY,E,Type
USRTYP,D,Empfängerart
USRTYP,E,Recipient type
USTRAT,D,Strategie 1
USTRAT,E,Strategy 1
UTIL_BUCKET,D,Nutzgrad Buck.%
UTIL_BUCKET,E,UtilRateBuck %
UTIME,D,Uhrzeit
UTIME,E,Time
UTVERS,D,KalkVersion
UTVERS,E,Costing Version
UUID_BELATED,D,nachträgliche UUID
UUID_BELATED,E,Subsequent UUID
UVALL,D,allgemein
UVALL,E,General
UVALL_1,D,Kopfdaten
UVALL_1,E,Header data
UVALS,D,Positionsdaten
UVALS,E,Item data
UVEIB,E,Doc. pricing procedure for incomplete export/import data
UVFAK,D,Kopfdaten Fakt
UVFAK,E,Header bill.dat
UVFAS,D,Pos.Dat.Fakt
UVFAS,E,Item bill.data
UVGEK,D,Kopfdaten Gef.gut
UVGEK,E,Head.data dan.gds
UVGPF,D,UVG/SUVA
UVGPF,E,UVG/SUVA
UVK01,D,Kopfreserve1
UVK01,E,Hdr reserves 1
UVK02,D,Kopfreserve2
UVK02,E,Hdr reserves 2
UVK03,D,Kopfreserve3
UVK03,E,Hdr reserves 3
UVK04,D,Kopfreserve4
UVK04,E,Hdr reserves 4
UVK05,D,Kopfreserve5
UVK05,E,Hdr reserves 5
UVORN,D,Untervorgang
UVORN,E,Suboperation
UVP01,D,PosiReserve1
UVP01,E,Item reserves 1
UVP02,D,PosiReserve2
UVP02,E,Item reserves 2
UVP03,D,PosiReserve3
UVP03,E,Item reserves 3
UVP04,D,PosiReserve4
UVP04,E,Item reserves 4
UVP05,D,PosiReserve5
UVP05,E,Item reserves 5
UVPAK,D,Kopfdaten Pack.
UVPAK,E,Head.data pckg.
UVPAS,D,Pos.daten Pack
UVPAS,E,It.data packag.
UVPIK,D,Kopfdaten Komm./Einl
UVPIK,E,Head.data pck/putawy
UVPIS,D,Pos.daten Komm./Einl
UVPIS,E,It.data pck/putaway
UVPRS,D,Preisfindung
UVPRS,E,Pricing
UVPRS_1,D,Preisfindung
UVPRS_1,E,Pricing
UVS01,D,GesReserve1
UVS01,E,Total reserves1
UVS02,D,GesReserve2
UVS02,E,TotalReserves2
UVS03,D,GesReserve3
UVS03,E,Total reserves3
UVS04,D,GesReserve4
UVS04,E,Total reserves4
UVS05,D,GesReserve5
UVS05,E,Total reserves5
UVVLK,D,Kopfdaten Lief
UVVLK,E,Header dlv.data
UVVLS,D,Pos.daten Lief
UVVLS,E,Item deliv.data
UVWAK,D,Kopfdaten WB
UVWAK,E,Head. data GM
UVWAS,D,Pos.daten WB
UVWAS,E,Item data: GM
UWAER,D,Währung
UWAER,E,Currency
UWDAT,D,Überweisung
UWDAT,E,Bank Transfer
UWERT,E,Portion from Unplanned Services
UZABF,D,Akt.Uhrz. Abf.
UZABF,E,TimeTrspProcess
UZAWE,D,Zahlwegzusatz
UZAWE,E,Pmt meth.supl.
UZAWE_1,D,Zahlwegzusatz
UZAWE_1,E,Pmt meth.supl.
UZDIS,D,Dispoendezeit
UZDIS,E,Scheduling end
UZEIT,D,Uhrzeit
UZEIT,E,Time
Unplanned_depreciation_posted,E,Unplanned depreciation posted
V2POST,D,Verbuchung verzögert
V2POST,E,Delay update
VABME,D,Variable BME
VABME,E,Var. Order Unit
VABNDAT,D,Abnahmedatum
VABNDAT,E,Acceptance date
VACKZ,D,K.ANZ.AK
VACKZ,E,N.Dis.AC
VACTIVE,E,Block Joint Venture for Cutback and Billing
VADAT,D,variable Daten
VADAT,E,variable Data
VAE01,D,Wert (ber.)
VAE01,E,Value (Calc.)
VAE02,D,Wert (ber.)
VAE02,E,Value (Calc.)
VAE03,D,Wert (ber.)
VAE03,E,Value (Calc.)
VAE04,D,Wert (ber.)
VAE04,E,Value (Calc.)
VAE05,D,Wert (ber.)
VAE05,E,Value (Calc.)
VAE06,D,Wert (ber.)
VAE06,E,Value (Calc.)
VAE07,D,Wert (ber.)
VAE07,E,Value (Calc.)
VAE08,D,Wert (ber.)
VAE08,E,Value (Calc.)
VAE09,D,Wert (ber.)
VAE09,E,Value (Calc.)
VAE10,D,Wert (ber.)
VAE10,E,Value (Calc.)
VAE11,D,Wert (ber.)
VAE11,E,Value (Calc.)
VAE12,D,Wert (ber.)
VAE12,E,Value (Calc.)
VAE13,D,Wert (ber.)
VAE13,E,Value (Calc.)
VAE14,D,Wert (ber.)
VAE14,E,Value (Calc.)
VAE15,D,Wert (ber.)
VAE15,E,Value (Calc.)
VAE16,D,Wert (ber.)
VAE16,E,Value (Calc.)
VAE17,D,Wert (ber.)
VAE17,E,Value (Calc.)
VAE18,D,Wert (ber.)
VAE18,E,Value (Calc.)
VAE19,D,Wert (ber.)
VAE19,E,Value (Calc.)
VAE20,D,Wert (ber.)
VAE20,E,Value (Calc.)
VAE21,D,Wert (ber.)
VAE21,E,Value (Calc.)
VAE22,D,Wert (ber.)
VAE22,E,Value (Calc.)
VAE23,D,Wert (ber.)
VAE23,E,Value (Calc.)
VAE24,D,Wert (ber.)
VAE24,E,Value (Calc.)
VAE25,D,Wert (ber.)
VAE25,E,Value (Calc.)
VAE26,D,Wert (ber.)
VAE26,E,Value (Calc.)
VAE27,D,Wert (ber.)
VAE27,E,Value (Calc.)
VAE28,D,Wert (ber.)
VAE28,E,Value (Calc.)
VAE29,D,Wert (ber.)
VAE29,E,Value (Calc.)
VAE30,D,Wert (ber.)
VAE30,E,Value (Calc.)
VAEDATUM,D,VE-Datum
VAEDATUM,E,Date of UD
VAENAME,D,Änderer des VE
VAENAME,E,UsgDec. chgd by
VAGRP,D,Planergruppe
VAGRP,E,Planner group
VAKEY,D,Var.Key
VAKEY,E,VarKey
VAKTSCH,D,Aktivität
VAKTSCH,E,Action
VALDT,D,Bewertungsdatum
VALDT,E,Valuation Date
VALEV,D,Mehrstufig
VALEV,E,Multilevel
VALFROM,E,From Value
VALID_TO,D,bis
VALID_TO,E,to
VALID_TO_RKEY,D,bis
VALID_TO_RKEY,E,to
VALKZ,D,AltKz
VALKZ,E,Alt ID
VALMAX,D,Bis Wert
VALMAX,E,To value
VALMIN,D,Von Wert
VALMIN,E,From value
VALOPTION,E,OPTION field in structure of SELECT-OPTIONS tables
VALPOS,D,Werteschlüssel
VALPOS,E,Value key
VALPOS_1,D,Werteschlüssel
VALPOS_1,E,Value key
VALSIGN,E,SIGN field in creation of SELECT-OPTIONS tables
VALTG,D,Zus.Valutatage
VALTG,E,Add.value days
VALTO,E,To value
VALTY,D,VS-Wertart
VALTY,E,PC Value Type
VALTY_1,D,VS-Wertart
VALTY_1,E,PC Value Type
VALUE,E,Value
VALUE_NEW,D,neuer Wert
VALUE_NEW,E,New value
VALUE_OLD,D,alter Wert
VALUE_OLD,E,Old value
VALUT,D,Valutadatum
VALUT,E,Value Date
VALUTYP,D,Bewertung
VALUTYP,E,Valuation
VALUTYP_ALLOC,E,Valuation in Allocations
VAM01,D,Wert (man.)
VAM01,E,Value (Man.)
VAM02,D,Wert (man.)
VAM02,E,Value (Man.)
VAM03,D,Wert (man.)
VAM03,E,Value (Man.)
VAM04,D,Wert (man.)
VAM04,E,Value (Man.)
VAM05,D,Wert (man.)
VAM05,E,Value (Man.)
VAM06,D,Wert (man.)
VAM06,E,Value (Man.)
VAM07,D,Wert (man.)
VAM07,E,Value (Man.)
VAM08,D,Wert (man.)
VAM08,E,Value (Man.)
VAM09,D,Wert (man.)
VAM09,E,Value (Man.)
VAM10,D,Wert (man.)
VAM10,E,Value (Man.)
VAM11,D,Wert (man.)
VAM11,E,Value (Man.)
VAM12,D,Wert (man.)
VAM12,E,Value (Man.)
VAM13,D,Wert (man.)
VAM13,E,Value (Man.)
VAM14,D,Wert (man.)
VAM14,E,Value (Man.)
VAM15,D,Wert (man.)
VAM15,E,Value (Man.)
VAM16,D,Wert (man.)
VAM16,E,Value (Man.)
VAM17,D,Wert (man.)
VAM17,E,Value (Man.)
VAM18,D,Wert (man.)
VAM18,E,Value (Man.)
VAM19,D,Wert (man.)
VAM19,E,Value (Man.)
VAM20,D,Wert (man.)
VAM20,E,Value (Man.)
VAM21,D,Wert (man.)
VAM21,E,Value (Man.)
VAM22,D,Wert (man.)
VAM22,E,Value (Man.)
VAM23,D,Wert (man.)
VAM23,E,Value (Man.)
VAM24,D,Wert (man.)
VAM24,E,Value (Man.)
VAM25,D,Wert (man.)
VAM25,E,Value (Man.)
VAM26,D,Wert (man.)
VAM26,E,Value (Man.)
VAM27,D,Wert (man.)
VAM27,E,Value (Man.)
VAM28,D,Wert (man.)
VAM28,E,Value (Man.)
VAM29,D,Wert (man.)
VAM29,E,Value (Man.)
VAM30,D,Wert (man.)
VAM30,E,Value (Man.)
VANBR,D,Anbruch Von
VANBR,E,Par.pallet qty.
VANZL,D,Ausz.Lagereinh.
VANZL,E,St.un.rem.stock
VAPLZ,D,Verantw.ArbPl.
VAPLZ,E,Main WorkCtr
VAPPC,D,Von-Pos an APPC
VAPPC,E,Source it. APPC
VARCOND,D,Variante
VARCOND,E,Variant
VARIA,D,TAZP-Variante
VARIA,E,DWS variant
VARIABEL,E,KALC_VARIABEL
VARIABNAHM,D,Prfart Abnahme
VARIABNAHM,E,Source insp.
VARIANTE,D,Variante
VARIANTE,E,Variant
VARNR,D,ErfassVariante
VARNR,E,Screen variant
VARST,D,Varianten
VARST,E,Variants
VASDA,D,Datum Aktivität
VASDA,E,Action date
VASDR,D,Reg.Aktivität
VASDR,E,Act.date rule
VASET,D,VS-Wertemenge
VASET,E,PC value set
VATDATE,D,Steuermeldedat.
VATDATE,E,Tax Report Date
VAUSWAHLMG,D,VE-Auswahlmenge
VAUSWAHLMG,E,UD selected set
VAVME,D,VME nicht vari.
VAVME,E,SUn not var.
VB1OK,E,Transaction
VB2BA,E,Transaction
VB2OK,E,Transaction
VBAMG,D,Basismenge
VBAMG,E,Base quantity
VBAMG_DISP,D,Basismenge
VBAMG_DISP,E,Base quantity
VBEAF,D,Bearbzeit fix
VBEAF,E,Fixed proc.time
VBEAK,D,Bearbzeit ges.
VBEAK,E,Total proc.time
VBEAV,D,Bearbzeit var.
VBEAV,E,Var. proc. time
VBEAZ,D,BearbZeit
VBEAZ,E,Processing time
VBEDKUE,D,Datum KünBeleg
VBEDKUE,E,Canc.doc.date
VBEGDAT,D,Vertragsbeginn
VBEGDAT,E,Contract start
VBEGREG,D,Regel Vert.Beg.
VBEGREG,E,CntrctStartRule
VBEL2,D,Verkaufsbeleg
VBEL2,E,Sales Document
VBELE,D,Geschäftsbeleg
VBELE,E,Business docum.
VBELKUE,D,Beleg Kündigung
VBELKUE,E,Cancel.document
VBELN,D,Vertriebsbeleg
VBELN,E,Sales Document
VBELN_1,D,Faktura
VBELN_1,E,Billing Doc.
VBELN_2,D,Vertriebsbeleg
VBELN_2,E,Sales Document
VBELN_GRP,D,Gruppenkontrakt
VBELN_GRP,E,Master contract
VBELN_IM,E,Delivery
VBELN_ST,D,Lieferung
VBELN_ST,E,Delivery
VBELP,D,Position
VBELP,E,Item
VBELP_IM,E,Delivery Item
VBELP_ST,D,Position
VBELP_ST,E,Item
VBELV,D,Verursacher
VBELV,E,Originating doc
VBEWA,D,Bewegungsart
VBEWA,E,Flow Type
VBEWERTUNG,D,Bewertung Code
VBEWERTUNG,E,Valuation Code
VBKLA,D,UrsprungsSys
VBKLA,E,Original system
VBKLT,D,Kennzeichnung
VBKLT,E,Indicator
VBLCH,D,N.charg.rein
VBLCH,E,Mixed batches
VBLNR,E,Document Number of the Payment Document
VBOBJ,D,Belegobjekt
VBOBJ,E,Document object
VBPOS,D,Position
VBPOS,E,Item
VBTYP,D,VertrBelegtyp
VBTYP,E,Document cat.
VBTYPEXT_N,E,Extension of Subsequent SD Document Category
VBTYPEXT_V,E,Extension of SD document category of preceding document
VBTYP_1,D,VertrBelegtyp
VBTYP_1,E,Document cat.
VBTYP_EXT,D,Belegtyperweit.
VBTYP_EXT,E,Doc. Cat. Ext.
VBTYP_EXT_1,D,Belegtyperweit.
VBTYP_EXT_1,E,Doc. Cat. Ext.
VBTYP_N,D,Folgebelegtyp
VBTYP_N,E,Subs.doc.categ.
VBTYP_V,D,Vorg.Belegtyp
VBTYP_V,E,Prec.doc.categ.
VBTYV,D,VertrBelegtyp
VBTYV,E,Document cat.
VBUKR,D,Buchungskreis
VBUKR,E,Company code
VBUND,D,PartnGesellsch
VBUND,E,Trading Partner
VBUND_1,D,PartnGesellsch
VBUND_1,E,Trading Partner
VBUND_2,D,PartnGesellsch
VBUND_2,E,Trading Partner
VBWST,D,verg. Bewertstrat.
VBWST,E,Prev. Valn. Strat.
VCEKZ,D,K.Anz.KE
VCEKZ,E,N.Dis.CE
VCLASS,E,Venture class
VCODE,D,VE-Code
VCODE,E,UD code
VCODEGRP,D,VE-Codegruppe
VCODEGRP,E,UD code group
VDATU,D,Geändert am
VDATU,E,Changed on
VDATUM,D,Datum VE-Code
VDATUM,E,UD Code Date
VDATU_1,D,Geändert am
VDATU_1,E,Changed on
VDBFL,D,Verkauf bis
VDBFL,E,For sale till
VDBZL,D,Verkauf bis
VDBZL,E,For sale till
VDEMDAT,D,Demontagedatum
VDEMDAT,E,DismantlingDate
VDIFA,D,Diff.Menge Von
VDIFA,E,Source b.diff.
VDIFM,D,Inv.diff. Von
VDIFM,E,Source bin dif.
VDIR,D,Aktiv
VDIR,E,Active
VDSK1,D,OrgSchlüssel
VDSK1,E,Org.key
VDUMM,D,Kennzeichen: Von-LE ist Pseudo-LE (nur HUs)
VDUMM,E,Indicator: Source SU is pseudo SU (only HUs)
VDVFL,D,Verkauf ab
VDVFL,E,For sale from
VDVZL,D,Verkauf ab
VDVZL,E,For sale from
VECCTHRESH,E,Partner/Venture/Equity Group Cash Call Threshold
VEDATUM,D,Datum VE-Code
VEDATUM,E,UD Code Date
VEINDAT,D,Eingang Künd.
VEINDAT,E,Receipt of canc
VEMENGE,D,VE-Auswahlmenge
VEMENGE,E,UD selected set
VENDDAT,D,Vertragsende
VENDDAT,E,Contract end
VENDOR_NO,D,Kreditor
VENDOR_NO,E,Vendor
VENDOR_RMA_REQ,D,RMA erforderl.
VENDOR_RMA_REQ,E,RMA Required
VENDREG,D,Regel VEnde
VENDREG,E,Contr.end rule
VENSL,D,Li Se Grad
VENSL,E,VenServLevl
VERAA_USER,D,Verantw. Benutzer
VERAA_USER,E,User Responsible
VERAK,D,Verantwortl.
VERAK,E,Person Resp.
VERAK_USER,D,Verantw. Benutzer
VERAK_USER,E,User Responsible
VERAN,D,Verantwortl.
VERAN,E,Pers. respons.
VERDART,D,Verdichtungsart
VERDART,E,Cumul. type
VERDT,D,Gültig bis
VERDT,E,Valid To
VERFM,D,VerfNachMaßn
VERFM,E,AvailAftTask
VERFN,D,VerfNaStörung
VERFN,E,AvailAftMalfn
VERFP,D,Verf.bestätigt
VERFP,E,Avail. confirm.
VERFV,D,VerfVorStörg
VERFV,E,AvailBefMalfn
VERID,D,FertVersion
VERID,E,Prod. Version
VERIF,D,VerifFeld
VERIF,E,Verif.fld
VERKF,D,VerkäuferIn
VERKF,E,Salesperson
VERKO,D,Abgangskosten
VERKO,E,Ret. costs
VERKZ,D,Version
VERKZ,E,Version
VERLD,D,Versendungsland
VERLD,E,Dispatch ctry
VERME,D,Verfüg.Bestand
VERME,E,Available stock
VERNA,D,Verantwortlich
VERNA,E,Person Respons.
VERNA_1,D,Verantwortlich
VERNA_1,E,Person Respons.
VERNR,D,Verantwortlich
VERNR,E,Person Respons.
VERNR_1,D,Verantwortlich
VERNR_1,E,Person Respons.
VERPR,D,GLD-Preis
VERPR,E,Moving price
VERPR_1,D,GLD-Preis
VERPR_1,E,Moving price
VERS,D,Format der Datei
